stat1,stat2,stat3,stat4,stat5,stat6,prob
17,13,11,11,9,8,19.68%
16,13,11,11,10,10,19.67%
17,14,13,8,8,7,19.67%
17,15,12,5,5,5,19.67%
17,15,12,6,5,5,19.67%
15,15,12,11,11,9,19.67%
17,15,12,7,5,5,19.67%
17,15,10,6,6,6,19.67%
15,15,14,11,11,6,19.67%
17,15,10,7,6,6,19.67%
17,13,13,11,7,7,19.66%
17,14,11,8,8,8,19.66%
17,15,12,6,6,5,19.66%
17,15,12,7,6,5,19.66%
17,13,13,10,10,3,19.66%
17,15,12,8,5,5,19.66%
17,15,10,8,6,6,19.66%
17,15,7,7,7,6,19.65%
17,15,8,7,7,6,19.65%
17,15,12,8,6,5,19.65%
17,15,9,7,7,6,19.65%
17,14,13,9,8,7,19.65%
17,14,11,9,8,8,19.65%
17,15,8,8,7,6,19.65%
17,15,9,8,7,6,19.64%
16,14,14,11,11,6,19.64%
16,12,12,11,10,10,19.64%
17,15,12,10,3,3,19.63%
17,15,12,10,4,3,19.63%
17,15,12,10,5,3,19.63%
17,15,10,7,7,6,19.63%
16,13,12,10,10,10,19.63%
17,15,10,8,7,6,19.62%
17,15,12,10,6,3,19.62%
17,13,13,10,10,4,19.62%
15,14,14,13,8,8,19.62%
13,13,13,13,12,3,19.61%
17,15,12,8,8,3,19.60%
17,15,9,9,6,6,19.60%
17,15,12,9,5,5,19.60%
17,15,12,7,7,5,19.60%
16,13,13,13,8,8,19.60%
17,15,12,9,6,5,19.59%
17,15,12,8,7,5,19.59%
17,15,10,9,6,6,19.59%
17,13,13,11,8,7,19.59%
17,15,10,10,8,5,19.59%
13,13,13,13,12,4,19.58%
15,15,14,13,3,3,19.57%
15,15,14,13,4,3,19.57%
15,15,14,13,5,3,19.57%
17,15,12,10,4,4,19.57%
17,15,9,9,7,6,19.57%
17,15,12,10,5,4,19.57%
17,15,12,9,8,3,19.57%
16,15,13,9,9,9,19.57%
15,15,14,13,6,3,19.57%
17,14,13,10,7,7,19.57%
17,15,12,10,7,3,19.56%
17,15,12,10,6,4,19.56%
17,15,10,9,7,6,19.56%
16,15,11,11,11,8,19.56%
17,15,12,8,8,4,19.55%
14,13,13,13,12,3,19.55%
17,13,12,11,8,8,19.54%
17,14,12,12,3,3,19.54%
17,14,12,12,4,3,19.54%
17,14,12,12,5,3,19.54%
17,15,11,6,6,6,19.54%
17,15,11,7,6,6,19.54%
16,15,13,10,9,9,19.54%
17,15,12,9,7,5,19.54%
15,15,14,13,7,3,19.54%
16,15,14,12,10,3,19.54%
17,14,12,12,6,3,19.53%
17,14,10,10,8,8,19.53%
17,15,11,8,6,6,19.53%
17,12,12,11,9,8,19.53%
15,15,14,13,4,4,19.53%
15,15,14,13,5,4,19.53%
15,15,14,13,6,4,19.52%
14,13,13,13,12,4,19.52%
17,15,11,10,8,5,19.52%
17,15,12,9,8,4,19.51%
17,15,12,10,7,4,19.50%
17,15,11,7,7,6,19.50%
16,15,14,12,10,4,19.50%
16,15,14,12,7,7,19.50%
17,15,11,8,7,6,19.50%
15,15,14,13,7,4,19.49%
17,14,12,12,7,3,19.49%
17,14,12,12,4,4,19.49%
17,14,12,12,5,4,19.49%
15,14,14,13,9,8,19.48%
17,14,12,12,6,4,19.48%
17,14,13,10,8,7,19.48%
16,15,14,8,8,8,19.47%
17,15,11,9,6,6,19.47%
13,13,13,13,12,5,19.47%
16,15,14,9,8,8,19.47%
17,14,11,10,8,8,19.46%
16,15,12,11,11,8,19.46%
16,13,13,13,9,8,19.46%
14,14,14,13,11,6,19.45%
16,15,14,11,10,7,19.45%
17,13,13,10,10,5,19.45%
17,14,12,11,10,6,19.44%
16,15,14,12,8,7,19.44%
17,14,12,12,7,4,19.44%
17,15,11,9,7,6,19.44%
16,13,12,11,10,10,19.44%
15,14,14,13,11,3,19.43%
15,15,14,12,11,3,19.43%
15,15,14,13,8,3,19.42%
16,14,14,13,3,3,19.41%
16,14,14,13,4,3,19.41%
16,14,14,13,5,3,19.41%
16,14,14,13,6,3,19.40%
14,13,13,13,12,5,19.40%
15,14,14,13,11,4,19.40%
15,15,14,12,11,4,19.39%
17,15,8,8,8,6,19.39%
17,15,9,8,8,6,19.39%
17,14,10,10,10,7,19.39%
17,10,10,10,10,8,19.39%
17,11,10,10,10,8,19.38%
16,15,14,10,8,8,19.38%
15,15,14,13,8,4,19.38%
16,14,14,12,11,3,19.38%
16,14,14,13,7,3,19.37%
17,15,10,8,8,6,19.37%
17,14,9,9,9,8,19.37%
16,14,14,13,4,4,19.36%
16,14,14,13,5,4,19.36%
17,14,10,9,9,8,19.36%
17,14,13,11,9,6,19.36%
16,14,14,13,6,4,19.36%
17,14,11,10,10,7,19.36%
17,15,9,9,8,6,19.35%
16,15,14,12,10,5,19.34%
16,14,14,12,11,4,19.34%
15,15,14,13,5,5,19.34%
15,15,14,13,6,5,19.34%
17,12,12,12,9,6,19.34%
17,15,10,9,8,6,19.33%
17,12,10,10,10,8,19.33%
17,14,12,12,8,3,19.33%
16,14,14,13,7,4,19.33%
14,14,14,13,10,8,19.33%
17,15,12,10,8,3,19.33%
17,15,12,10,5,5,19.33%
17,15,12,8,8,5,19.33%
17,11,11,10,10,8,19.33%
17,15,12,10,6,5,19.32%
15,15,14,13,7,5,19.32%
16,13,13,13,11,3,19.30%
14,14,14,11,11,9,19.30%
13,13,13,12,12,9,19.30%
17,13,12,11,9,8,19.29%
17,15,12,9,8,5,19.29%
17,12,11,10,10,8,19.28%
17,14,12,12,8,4,19.28%
17,14,11,9,9,8,19.28%
16,15,13,13,3,3,19.28%
16,15,13,13,4,3,19.28%
16,15,13,13,5,3,19.28%
17,14,12,12,5,5,19.27%
17,15,12,10,8,4,19.27%
17,15,12,10,7,5,19.27%
17,14,12,12,6,5,19.27%
16,15,13,13,6,3,19.27%
16,13,13,13,11,4,19.27%
15,14,14,13,11,5,19.27%
17,15,9,9,9,3,19.26%
17,15,11,8,8,6,19.26%
16,14,14,13,8,3,19.26%
17,13,13,11,10,3,19.26%
15,15,14,12,11,5,19.26%
17,15,10,9,9,3,19.26%
17,15,10,10,6,6,19.24%
16,15,13,13,7,3,19.24%
17,14,12,12,7,5,19.24%
16,15,13,13,4,4,19.23%
17,13,13,12,3,3,19.23%
17,13,13,12,4,3,19.23%
16,15,13,13,5,4,19.23%
17,13,13,12,5,3,19.23%
16,15,13,13,6,4,19.23%
17,15,11,9,8,6,19.22%
17,13,13,12,6,3,19.22%
17,13,12,12,9,6,19.22%
16,15,14,9,9,8,19.22%
17,13,13,11,10,4,19.22%
16,14,14,13,8,4,19.22%
17,15,10,10,7,6,19.21%
17,15,9,9,9,4,19.21%
17,14,10,10,9,8,19.21%
15,15,14,13,8,5,19.21%
15,14,13,12,12,8,19.21%
16,14,14,12,11,5,19.21%
17,15,10,9,9,4,19.21%
16,15,13,13,7,4,19.20%
17,13,13,12,7,3,19.18%
16,14,14,13,5,5,19.18%
16,14,14,13,6,5,19.18%
17,13,13,12,4,4,19.18%
17,13,13,12,5,4,19.18%
16,15,13,11,9,9,19.17%
14,13,13,12,12,9,19.17%
17,15,11,9,9,3,19.17%
17,13,13,12,6,4,19.17%
13,13,13,13,12,6,19.17%
17,15,11,10,6,6,19.17%
16,15,14,10,9,8,19.16%
16,14,13,13,8,8,19.16%
15,15,14,12,10,8,19.16%
16,14,14,13,7,5,19.15%
17,14,11,10,9,8,19.15%
17,13,13,11,9,7,19.15%
17,15,11,10,7,6,19.14%
17,14,12,8,8,8,19.14%
16,13,13,13,11,5,19.14%
15,15,13,13,10,7,19.14%
17,13,13,12,7,4,19.13%
16,15,14,12,9,7,19.13%
16,14,14,12,10,8,19.13%
17,14,12,9,8,8,19.13%
16,15,13,13,8,3,19.12%
17,15,11,9,9,4,19.12%
14,13,13,13,12,6,19.10%
17,14,12,12,8,5,19.09%
16,15,13,13,8,4,19.08%
17,15,10,10,9,3,19.07%
17,14,13,9,9,7,19.07%
17,15,12,10,8,5,19.06%
15,15,14,13,9,3,19.06%
16,14,13,12,11,9,19.06%
17,13,13,11,10,5,19.05%
16,14,14,13,8,5,19.05%
16,15,13,13,5,5,19.05%
16,15,13,13,6,5,19.04%
16,15,13,12,11,7,19.03%
17,13,13,12,8,3,19.03%
17,15,10,10,8,6,19.03%
16,14,13,13,9,8,19.03%
17,15,10,10,9,4,19.02%
15,15,14,13,9,4,19.02%
17,15,12,6,6,6,19.02%
17,15,12,7,6,6,19.02%
16,15,13,13,7,5,19.02%
17,13,13,10,10,6,19.02%
17,15,9,9,9,5,19.01%
17,15,12,8,6,6,19.01%
17,15,11,10,9,3,19.01%
17,15,10,9,9,5,19.01%
17,15,12,7,7,6,18.99%
17,15,12,8,7,6,18.98%
17,14,12,10,10,7,18.98%
17,13,13,12,8,4,18.98%
17,14,12,10,8,8,18.98%
17,13,13,12,5,5,18.97%
17,13,10,10,10,8,18.97%
15,14,13,12,11,10,18.97%
17,13,13,12,6,5,18.97%
17,14,13,10,9,7,18.97%
17,15,12,9,6,6,18.97%
14,14,13,13,11,9,18.96%
17,15,11,10,9,4,18.96%
16,15,14,12,10,6,18.96%
17,15,11,10,8,6,18.96%
16,15,14,11,8,8,18.95%
15,14,14,13,11,6,18.94%
17,15,12,9,7,6,18.94%
17,13,13,12,7,5,18.94%
17,13,11,10,10,8,18.93%
17,15,11,9,9,5,18.93%
17,15,11,11,3,3,18.93%
17,15,11,11,4,3,18.93%
17,15,11,11,5,3,18.92%
15,15,14,12,11,6,18.92%
15,15,14,11,11,7,18.92%
17,15,11,11,6,3,18.91%
16,15,13,13,8,5,18.91%
16,14,14,13,9,3,18.90%
16,14,14,11,11,7,18.89%
16,14,13,13,11,3,18.89%
15,15,14,13,6,6,18.89%
15,15,14,13,7,6,18.87%
16,14,14,12,11,6,18.87%
17,15,11,11,4,4,18.87%
17,15,11,11,5,4,18.87%
15,15,14,13,9,5,18.87%
17,15,11,11,7,3,18.87%
17,15,11,11,6,4,18.86%
16,15,13,10,10,9,18.86%
16,14,14,13,9,4,18.86%
16,14,13,13,11,4,18.85%
17,14,13,10,10,3,18.84%
17,14,13,11,7,7,18.84%
17,14,12,12,9,3,18.83%
17,15,10,10,9,5,18.83%
15,14,14,13,10,8,18.81%
17,15,11,11,7,4,18.81%
16,13,13,13,11,6,18.81%
17,14,13,10,10,4,18.80%
17,13,13,12,8,5,18.80%
14,14,13,13,12,3,18.80%
17,14,12,9,9,8,18.79%
15,15,14,13,8,6,18.79%
17,14,12,12,9,4,18.79%
17,12,12,12,7,7,18.78%
17,14,11,11,10,7,18.78%
17,15,11,10,9,5,18.77%
17,15,12,8,8,6,18.77%
14,14,13,13,12,4,18.77%
17,14,13,11,8,7,18.77%
16,15,14,11,9,8,18.76%
16,15,13,13,9,3,18.76%
16,13,13,13,10,8,18.76%
14,14,14,13,11,7,18.75%
17,14,12,12,6,6,18.75%
17,15,12,9,8,6,18.74%
15,14,14,11,11,9,18.74%
17,15,12,9,9,3,18.73%
17,14,12,12,7,6,18.73%
16,14,14,13,6,6,18.73%
16,14,13,13,11,5,18.73%
15,15,13,11,11,9,18.72%
17,12,12,12,8,7,18.72%
17,15,12,10,6,6,18.72%
16,15,13,13,9,4,18.72%
16,14,14,13,7,6,18.72%
16,14,14,13,9,5,18.71%
17,12,12,10,10,8,18.71%
17,15,12,10,7,6,18.70%
17,14,12,10,9,8,18.69%
17,15,12,9,9,4,18.68%
15,13,13,13,11,9,18.68%
17,15,11,11,8,3,18.67%
17,13,12,12,7,7,18.67%
17,15,12,11,3,3,18.66%
17,15,12,11,4,3,18.66%
17,15,12,11,5,3,18.66%
14,14,13,13,12,5,18.65%
17,15,12,11,6,3,18.65%
17,11,11,11,10,8,18.65%
17,15,11,11,5,5,18.64%
17,12,12,12,10,3,18.64%
17,15,11,11,6,5,18.64%
17,13,13,11,10,6,18.64%
17,14,13,10,10,5,18.64%
15,12,12,12,12,9,18.64%
16,14,14,13,8,6,18.63%
17,15,11,11,8,4,18.62%
17,12,11,11,10,8,18.62%
16,15,13,11,10,9,18.62%
17,14,12,12,9,5,18.62%
17,14,12,12,8,6,18.61%
17,13,12,12,8,7,18.61%
17,15,12,11,4,4,18.61%
17,15,12,11,5,4,18.61%
17,15,12,11,7,3,18.61%
17,12,12,12,10,4,18.60%
17,15,12,10,9,3,18.60%
17,15,11,11,7,5,18.60%
17,15,12,11,6,4,18.60%
16,15,13,13,6,6,18.59%
14,14,14,12,11,9,18.59%
16,15,13,13,7,6,18.58%
15,13,12,12,12,9,18.58%
16,15,13,13,9,5,18.56%
17,15,12,10,9,4,18.56%
17,15,12,11,7,4,18.55%
17,13,13,12,9,3,18.55%
13,13,13,13,12,7,18.55%
17,13,12,12,10,3,18.54%
16,15,13,11,11,8,18.54%
17,15,12,10,8,6,18.53%
17,14,12,11,10,7,18.52%
17,15,9,9,9,6,18.52%
17,15,10,9,9,6,18.51%
17,14,13,12,3,3,18.51%
17,14,13,12,4,3,18.51%
17,14,13,12,5,3,18.51%
17,13,13,12,9,4,18.51%
17,14,13,12,6,3,18.50%
15,13,13,13,12,3,18.50%
17,13,12,12,10,4,18.50%
17,14,11,11,8,8,18.50%
17,15,12,9,9,5,18.50%
16,15,13,13,8,6,18.49%
15,15,12,12,11,9,18.49%
14,14,12,12,12,9,18.49%
16,14,10,10,10,10,18.49%
14,13,13,13,12,7,18.48%
15,15,14,13,9,6,18.48%
17,13,12,10,10,8,18.48%
16,14,11,10,10,10,18.48%
17,14,13,11,10,3,18.48%
15,13,13,13,12,4,18.47%
17,14,13,12,7,3,18.47%
17,14,13,12,4,4,18.46%
17,14,13,12,5,4,18.46%
17,13,13,12,6,6,18.46%
17,14,13,12,6,4,18.45%
17,12,12,12,10,5,18.45%
17,13,13,12,7,6,18.44%
17,14,13,11,10,4,18.44%
15,15,13,13,8,8,18.44%
17,15,11,9,9,6,18.44%
17,15,11,11,8,5,18.43%
17,15,12,11,8,3,18.42%
16,12,12,12,12,3,18.42%
17,14,13,12,7,4,18.42%
16,14,13,13,11,6,18.41%
16,12,12,12,12,4,18.39%
17,15,12,11,5,5,18.39%
17,15,12,11,6,5,18.39%
16,13,12,12,12,3,18.37%
17,15,12,11,8,4,18.37%
14,14,13,13,12,6,18.37%
17,15,12,10,9,5,18.37%
15,13,13,13,12,5,18.36%
17,12,12,12,9,7,18.36%
17,14,13,11,9,7,18.35%
17,15,12,11,7,5,18.35%
16,13,12,12,12,4,18.35%
17,13,12,12,10,5,18.34%
17,15,10,10,9,6,18.34%
16,14,13,13,10,8,18.34%
17,15,13,3,3,3,18.34%
17,15,13,4,3,3,18.34%
17,15,13,5,3,3,18.34%
17,15,13,4,4,3,18.34%
17,15,13,5,4,3,18.34%
17,15,13,6,3,3,18.34%
17,15,13,6,4,3,18.34%
17,13,13,12,9,5,18.34%
17,15,13,7,3,3,18.34%
17,15,13,7,4,3,18.34%
17,15,13,5,5,3,18.34%
17,15,13,6,5,3,18.34%
17,15,13,7,5,3,18.34%
17,13,11,11,10,8,18.33%
17,15,13,8,3,3,18.33%
17,15,13,8,4,3,18.33%
17,13,13,12,8,6,18.33%
17,15,13,8,5,3,18.33%
17,15,13,6,6,3,18.32%
17,15,13,7,6,3,18.32%
16,14,14,13,9,6,18.32%
17,14,13,12,8,3,18.32%
17,15,13,8,6,3,18.32%
16,15,12,12,9,9,18.31%
15,15,13,13,9,8,18.31%
17,15,11,10,9,6,18.29%
17,15,13,4,4,4,18.28%
17,15,13,5,4,4,18.28%
17,15,13,6,4,4,18.28%
17,15,13,9,3,3,18.28%
17,15,13,9,4,3,18.28%
16,14,11,11,10,10,18.28%
17,15,13,7,4,4,18.28%
17,15,13,5,5,4,18.28%
17,15,13,6,5,4,18.28%
17,14,13,11,10,5,18.28%
17,15,13,9,5,3,18.28%
17,15,13,7,5,4,18.28%
16,12,12,12,12,5,18.28%
17,14,13,12,8,4,18.27%
16,14,12,10,10,10,18.27%
17,15,13,8,4,4,18.27%
17,15,13,8,5,4,18.27%
17,15,7,7,7,7,18.27%
17,15,8,7,7,7,18.27%
17,15,13,6,6,4,18.27%
17,15,13,9,6,3,18.27%
17,15,9,7,7,7,18.27%
17,15,13,7,6,4,18.27%
17,15,8,8,7,7,18.27%
17,15,9,8,7,7,18.27%
17,14,11,11,9,8,18.26%
17,14,13,12,5,5,18.26%
17,15,13,8,6,4,18.26%
17,15,13,7,7,3,18.26%
17,14,13,12,6,5,18.26%
16,15,12,12,11,8,18.26%
15,14,14,13,11,7,18.26%
17,15,13,8,7,3,18.25%
17,13,12,12,9,7,18.25%
17,15,10,7,7,7,18.25%
17,15,10,8,7,7,18.25%
17,14,13,10,10,6,18.23%
16,13,12,12,12,5,18.23%
17,14,13,12,7,5,18.23%
17,12,12,11,10,8,18.23%
17,15,13,9,4,4,18.22%
17,15,13,9,5,4,18.22%
15,15,13,13,11,3,18.22%
17,15,9,9,7,7,18.22%
17,14,12,11,8,8,18.22%
15,15,14,12,11,7,18.21%
17,15,13,9,6,4,18.21%
17,15,13,9,7,3,18.21%
17,15,10,9,7,7,18.21%
17,15,13,7,7,4,18.21%
17,15,13,8,7,4,18.20%
15,15,13,13,11,4,18.19%
17,14,12,12,9,6,18.19%
16,14,14,9,9,9,18.18%
16,15,13,13,9,6,18.18%
17,15,12,11,8,5,18.18%
15,15,14,9,9,9,18.17%
16,14,14,10,9,9,18.16%
16,14,14,12,11,7,18.16%
16,15,14,12,10,7,18.16%
17,15,13,9,7,4,18.16%
17,15,11,7,7,7,18.15%
17,15,11,8,7,7,18.15%
15,15,14,10,9,9,18.15%
17,15,8,8,8,7,18.15%
17,15,9,8,8,7,18.15%
15,15,14,13,10,3,18.15%
15,14,13,13,11,9,18.13%
17,15,10,8,8,7,18.13%
17,13,13,10,10,7,18.12%
16,13,13,13,11,7,18.12%
17,13,13,8,8,8,18.12%
16,14,12,11,10,10,18.12%
17,15,9,9,8,7,18.11%
15,15,14,13,10,4,18.11%
17,15,11,9,7,7,18.11%
17,13,13,9,8,8,18.11%
17,15,10,9,8,7,18.10%
17,14,13,12,8,5,18.10%
17,15,11,11,6,6,18.09%
15,13,13,13,12,6,18.08%
17,15,11,11,9,3,18.08%
17,15,11,11,7,6,18.07%
15,15,13,13,11,5,18.07%
17,15,13,10,3,3,18.07%
17,15,13,10,4,3,18.07%
17,15,13,10,5,3,18.07%
17,12,12,12,10,6,18.06%
15,14,14,12,11,9,18.06%
17,15,13,10,6,3,18.06%
17,15,13,5,5,5,18.05%
17,15,13,6,5,5,18.05%
17,15,13,7,5,5,18.05%
16,15,14,10,10,8,18.05%
17,15,13,6,6,5,18.04%
17,15,13,7,6,5,18.04%
17,15,13,8,5,5,18.04%
17,15,13,8,6,5,18.04%
17,15,11,8,8,7,18.04%
17,15,11,11,9,4,18.03%
17,13,12,11,10,8,18.03%
17,15,12,9,9,6,18.02%
17,15,13,8,8,3,18.01%
17,15,13,10,4,4,18.01%
17,15,13,10,5,4,18.01%
15,14,13,13,12,3,18.01%
17,15,11,9,8,7,18.01%
17,15,13,10,7,3,18.01%
17,15,13,10,6,4,18.00%
17,13,13,10,8,8,18.00%
17,15,13,9,5,5,18.00%
17,14,12,11,9,8,17.99%
17,15,13,9,6,5,17.99%
17,15,13,7,7,5,17.99%
16,12,12,12,12,6,17.99%
17,15,13,9,8,3,17.99%
14,14,13,12,12,9,17.99%
17,15,13,8,7,5,17.99%
15,14,13,13,12,4,17.98%
16,14,14,13,10,3,17.98%
15,15,14,13,10,5,17.98%
17,15,13,8,8,4,17.96%
17,13,12,12,10,6,17.96%
17,15,13,10,7,4,17.96%
16,14,14,13,10,4,17.95%
17,15,13,9,7,5,17.95%
15,15,14,13,7,7,17.95%
16,13,12,12,12,6,17.95%
17,15,13,9,8,4,17.94%
17,15,10,10,7,7,17.94%
17,15,11,11,8,6,17.93%
17,13,13,12,9,6,17.92%
15,15,14,13,8,7,17.91%
17,15,12,10,9,6,17.91%
16,11,11,11,11,10,17.90%
16,12,11,11,11,10,17.90%
15,13,13,12,12,9,17.89%
16,14,14,11,9,9,17.89%
17,14,13,11,10,6,17.89%
15,15,14,11,9,9,17.88%
17,15,11,10,7,7,17.88%
16,15,12,12,10,9,17.88%
15,14,13,13,12,5,17.88%
15,15,13,12,11,9,17.87%
17,14,13,12,9,3,17.86%
17,15,11,11,9,5,17.86%
17,15,10,10,8,7,17.85%
16,16,3,3,3,3,17.85%
16,16,4,3,3,3,17.85%
16,16,5,3,3,3,17.85%
16,16,4,4,3,3,17.85%
16,16,5,4,3,3,17.85%
16,16,6,3,3,3,17.85%
16,16,6,4,3,3,17.85%
16,16,5,5,3,3,17.85%
16,16,6,5,3,3,17.85%
16,16,7,3,3,3,17.85%
16,16,7,4,3,3,17.85%
16,16,7,5,3,3,17.85%
16,16,4,4,4,3,17.85%
16,16,5,4,4,3,17.85%
16,16,6,4,4,3,17.85%
16,16,5,5,4,3,17.85%
16,16,6,5,4,3,17.85%
16,16,7,4,4,3,17.85%
16,16,7,5,4,3,17.85%
16,16,6,6,3,3,17.85%
16,16,7,6,3,3,17.85%
16,16,6,6,4,3,17.85%
16,16,7,6,4,3,17.85%
16,16,8,3,3,3,17.85%
16,16,8,4,3,3,17.85%
16,16,8,5,3,3,17.85%
16,16,8,4,4,3,17.85%
16,16,8,5,4,3,17.85%
16,16,8,6,3,3,17.85%
16,16,8,6,4,3,17.85%
17,15,12,11,6,6,17.85%
16,16,5,5,5,3,17.85%
16,16,6,5,5,3,17.85%
16,16,7,5,5,3,17.85%
16,16,7,7,3,3,17.85%
16,16,6,6,5,3,17.85%
16,16,7,6,5,3,17.85%
16,16,7,7,4,3,17.85%
16,16,8,7,3,3,17.85%
16,16,8,5,5,3,17.85%
16,16,8,7,4,3,17.85%
16,16,8,6,5,3,17.85%
16,16,9,3,3,3,17.85%
16,16,9,4,3,3,17.85%
16,16,9,5,3,3,17.85%
16,16,9,4,4,3,17.85%
16,16,9,5,4,3,17.85%
16,16,9,6,3,3,17.85%
16,16,9,6,4,3,17.85%
16,16,7,7,5,3,17.85%
16,16,8,7,5,3,17.85%
17,15,12,11,9,3,17.85%
16,16,9,7,3,3,17.85%
16,16,9,7,4,3,17.85%
16,16,9,5,5,3,17.85%
16,16,9,6,5,3,17.85%
16,16,9,7,5,3,17.84%
16,16,8,8,3,3,17.83%
16,16,8,8,4,3,17.83%
16,16,6,6,6,3,17.83%
16,16,7,6,6,3,17.83%
16,16,8,6,6,3,17.83%
16,16,7,7,6,3,17.83%
16,16,8,8,5,3,17.83%
16,16,8,7,6,3,17.83%
16,16,9,8,3,3,17.83%
16,16,9,8,4,3,17.83%
16,16,9,6,6,3,17.83%
16,16,9,8,5,3,17.83%
16,16,9,7,6,3,17.83%
17,15,12,11,7,6,17.83%
17,13,13,9,9,8,17.83%
16,15,14,11,10,8,17.83%
16,15,13,13,10,3,17.83%
16,16,10,3,3,3,17.83%
16,16,10,4,3,3,17.83%
16,16,10,5,3,3,17.83%
16,16,10,4,4,3,17.83%
16,16,10,5,4,3,17.83%
16,16,10,6,3,3,17.83%
16,16,10,6,4,3,17.83%
16,16,10,7,3,3,17.82%
16,16,10,7,4,3,17.82%
16,16,10,5,5,3,17.82%
16,16,10,6,5,3,17.82%
17,14,13,12,9,4,17.82%
16,16,10,7,5,3,17.82%
16,16,8,8,6,3,17.82%
16,16,9,8,6,3,17.82%
16,14,14,13,10,5,17.81%
16,16,10,8,3,3,17.81%
16,16,10,8,4,3,17.81%
17,15,13,10,8,3,17.81%
16,16,10,8,5,3,17.81%
16,16,10,6,6,3,17.81%
16,16,10,7,6,3,17.81%
17,15,12,11,9,4,17.80%
16,13,13,10,10,10,17.80%
16,16,10,8,6,3,17.80%
17,15,13,10,5,5,17.80%
16,15,13,13,10,4,17.79%
17,15,11,10,8,7,17.79%
17,15,13,10,6,5,17.79%
16,14,14,13,7,7,17.79%
16,16,4,4,4,4,17.79%
16,16,5,4,4,4,17.79%
16,16,6,4,4,4,17.79%
16,16,5,5,4,4,17.79%
16,16,6,5,4,4,17.79%
16,16,7,4,4,4,17.79%
16,16,7,5,4,4,17.79%
16,16,6,6,4,4,17.79%
16,16,7,6,4,4,17.79%
16,16,8,4,4,4,17.79%
16,16,8,5,4,4,17.79%
16,16,8,6,4,4,17.79%
16,16,5,5,5,4,17.79%
16,16,6,5,5,4,17.79%
16,16,7,5,5,4,17.79%
16,16,6,6,5,4,17.79%
16,16,7,6,5,4,17.79%
16,16,8,5,5,4,17.79%
16,16,8,6,5,4,17.79%
16,16,7,7,4,4,17.79%
16,16,8,7,4,4,17.79%
16,16,7,7,5,4,17.79%
16,16,9,4,4,4,17.79%
16,16,9,5,4,4,17.79%
16,16,9,6,4,4,17.79%
16,16,8,7,5,4,17.79%
16,13,13,12,12,3,17.79%
16,16,9,5,5,4,17.79%
16,16,9,6,5,4,17.79%
16,16,9,7,4,4,17.79%
16,16,9,7,5,4,17.78%
14,14,13,13,12,7,17.78%
16,16,6,6,6,4,17.78%
16,16,7,6,6,4,17.78%
16,16,8,6,6,4,17.78%
16,16,7,7,6,4,17.77%
16,16,8,8,4,4,17.77%
17,13,13,11,10,7,17.77%
16,16,8,7,6,4,17.77%
16,16,8,8,5,4,17.77%
16,16,9,6,6,4,17.77%
16,16,9,8,4,4,17.77%
16,16,9,7,6,4,17.77%
17,14,13,12,6,6,17.77%
16,16,9,8,5,4,17.77%
17,15,13,8,8,5,17.77%
16,16,10,4,4,4,17.77%
16,16,10,5,4,4,17.77%
16,16,10,6,4,4,17.77%
16,16,10,5,5,4,17.77%
16,16,10,6,5,4,17.77%
16,16,10,7,4,4,17.77%
16,16,10,7,5,4,17.76%
17,15,13,10,8,4,17.76%
15,15,13,13,11,6,17.76%
16,16,8,8,6,4,17.76%
16,13,13,12,12,4,17.76%
16,16,9,8,6,4,17.76%
17,14,13,12,7,6,17.76%
16,16,7,7,7,3,17.76%
16,16,8,7,7,3,17.76%
16,16,9,7,7,3,17.75%
16,16,10,8,4,4,17.75%
16,16,10,6,6,4,17.75%
16,16,10,8,5,4,17.75%
16,16,9,9,3,3,17.75%
16,16,9,9,4,3,17.75%
17,15,13,10,7,5,17.75%
17,13,13,10,9,8,17.75%
16,16,10,7,6,4,17.75%
16,14,14,13,8,7,17.75%
16,16,9,9,5,3,17.75%
16,16,8,8,7,3,17.75%
16,16,9,8,7,3,17.75%
17,15,13,9,8,5,17.74%
16,16,10,8,6,4,17.74%
16,12,12,11,11,10,17.74%
16,16,10,9,3,3,17.74%
16,16,10,9,4,3,17.74%
16,16,9,9,6,3,17.74%
16,16,10,9,5,3,17.74%
16,14,13,13,11,7,17.74%
16,16,10,7,7,3,17.73%
16,16,10,8,7,3,17.73%
16,16,10,9,6,3,17.73%
16,16,11,3,3,3,17.72%
16,16,11,4,3,3,17.72%
16,16,11,5,3,3,17.72%
16,16,11,4,4,3,17.72%
16,16,11,5,4,3,17.72%
16,16,11,6,3,3,17.72%
16,16,11,6,4,3,17.72%
16,16,11,7,3,3,17.71%
16,16,11,7,4,3,17.71%
16,16,11,5,5,3,17.71%
16,16,11,6,5,3,17.71%
16,16,11,7,5,3,17.71%
16,13,11,11,11,10,17.71%
17,15,12,7,7,7,17.71%
17,15,12,8,7,7,17.70%
16,16,11,8,3,3,17.70%
16,16,11,8,4,3,17.70%
16,16,11,8,5,3,17.70%
16,16,7,7,7,4,17.70%
16,16,8,7,7,4,17.70%
16,16,11,6,6,3,17.70%
16,16,11,7,6,3,17.70%
16,16,9,7,7,4,17.70%
17,15,12,11,8,6,17.69%
16,16,9,9,4,4,17.69%
16,16,9,9,5,4,17.69%
16,16,8,8,7,4,17.69%
16,16,9,8,7,4,17.69%
16,16,11,8,6,3,17.69%
